MSC01,train,test,MSC02,MSC03,MSC04
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.55,0.75
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.65
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.7
0.65,motor,mem,0.5,0.55,0.5
0.65,motor,mem,0.5,0.55,0.6
0.65,motor,mem,0.5,0.55,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.8
0.65,motor,mem,0.5,0.6,0.75
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.65
0.65,motor,mem,0.5,0.6,0.6
0.65,motor,mem,0.5,0.6,0.7
0.65,motor,mem,0.5,0.6,0.5
